mode,n,S,trial,comparisons,time_s
hybrid,45203,67,3,598968,0.18782640004064888
hybrid,45203,68,1,598506,0.11574000003747642
hybrid,45203,68,2,599106,0.12556359998416156
hybrid,45203,68,3,598651,0.13946580002084374
hybrid,45203,69,1,597948,0.13309579994529486
hybrid,45203,69,2,599259,0.1481318000005558
hybrid,45203,69,3,599649,0.16496650001499802
hybrid,45203,70,1,599945,0.16684560000430793
hybrid,45203,70,2,598604,0.1451179999858141
hybrid,45203,70,3,600372,0.1329666000092402
hybrid,45203,71,1,599370,0.1317900000140071
hybrid,45203,71,2,598842,0.18293060001451522
hybrid,45203,71,3,598668,0.1710249000461772
hybrid,45203,72,1,598598,0.16508269996847957
hybrid,45203,72,2,599412,0.15430880000349134
hybrid,45203,72,3,599331,0.17937849997542799
hybrid,45203,73,1,600458,0.1433619000017643
hybrid,45203,73,2,599051,0.1459388000657782
hybrid,45203,73,3,598456,0.13791199994739145
hybrid,45203,74,1,598539,0.1513640999328345
hybrid,45203,74,2,599033,0.20615980005823076
hybrid,45203,74,3,598718,0.2209347999887541
hybrid,45203,75,1,599275,0.16520110005512834
hybrid,45203,75,2,598802,0.139103899942711
hybrid,45203,75,3,597797,0.13526980008464307
hybrid,45203,76,1,597802,0.14374129998032004
hybrid,45203,76,2,599324,0.15323370008263737
hybrid,45203,76,3,600109,0.15800159994978458
hybrid,45203,77,1,598849,0.14378110005054623
hybrid,45203,77,2,599581,0.162025099969469
hybrid,45203,77,3,599031,0.1491593000246212
hybrid,45203,78,1,599766,0.16677939996588975
hybrid,45203,78,2,598701,0.1639701999956742
hybrid,45203,78,3,597643,0.14993710000999272
hybrid,45203,79,1,599190,0.14605250000022352
hybrid,45203,79,2,599552,0.18478279991541058
hybrid,45203,79,3,600780,0.15580710000358522
hybrid,45203,80,1,600883,0.14713109994772822
hybrid,45203,80,2,598473,0.1825065000448376
hybrid,45203,80,3,599001,0.15190169995184988
hybrid,62101,0,1,910406,0.285949100041762
hybrid,62101,0,2,910586,0.29608130000997335
hybrid,62101,0,3,910669,0.34200230007991195
hybrid,62101,1,1,910656,0.35536649997811764
hybrid,62101,1,2,910493,0.36411859991494566
hybrid,62101,1,3,910582,0.34280360001139343
hybrid,62101,2,1,901918,0.3648386000422761
hybrid,62101,2,2,901905,0.2977208000374958
hybrid,62101,2,3,901820,0.28694570006337017
hybrid,62101,3,1,898871,0.3012641000095755
hybrid,62101,3,2,898783,0.3165201999945566
hybrid,62101,3,3,899428,0.3282374000409618
hybrid,62101,4,1,893182,0.273001900059171
hybrid,62101,4,2,893916,0.28674809995573014
hybrid,62101,4,3,893682,0.2899603999685496
hybrid,62101,5,1,893794,0.2786947999848053
hybrid,62101,5,2,893561,0.2892903999891132
hybrid,62101,5,3,893778,0.26928490004502237
hybrid,62101,6,1,893719,0.2706740000285208
hybrid,62101,6,2,893710,0.26354940002784133
hybrid,62101,6,3,893414,0.31837880006060004
hybrid,62101,7,1,889054,0.22093270008917898
hybrid,62101,7,2,889267,0.2664206000044942
hybrid,62101,7,3,889161,0.2795294999377802
hybrid,62101,8,1,885012,0.32359589997213334
hybrid,62101,8,2,884455,0.21452090004459023
hybrid,62101,8,3,884938,0.19994530000258237
hybrid,62101,9,1,884377,0.2070094000082463
hybrid,62101,9,2,884917,0.22071849997155368
hybrid,62101,9,3,884757,0.22121009998954833
hybrid,62101,10,1,885226,0.2268137999344617
hybrid,62101,10,2,884969,0.22401560004800558
hybrid,62101,10,3,885672,0.21173930005170405
hybrid,62101,11,1,884974,0.22435840009711683
hybrid,62101,11,2,885121,0.21900459995958954
hybrid,62101,11,3,884677,0.2142128999112174
hybrid,62101,12,1,884964,0.2109622999560088
hybrid,62101,12,2,884608,0.2552778999088332
hybrid,62101,12,3,884730,0.23119019996374846
hybrid,62101,13,1,885027,0.23420219996478409
hybrid,62101,13,2,884496,0.20620790007524192
hybrid,62101,13,3,885056,0.32658939994871616
hybrid,62101,14,1,884913,0.21604059997480363
hybrid,62101,14,2,885202,0.24666329997126013
hybrid,62101,14,3,884752,0.23663619998842478
hybrid,62101,15,1,875790,0.22261079994495958
hybrid,62101,15,2,875362,0.22542620007880032
hybrid,62101,15,3,874982,0.22205320000648499
hybrid,62101,16,1,874004,0.20970719994511455
hybrid,62101,16,2,873107,0.2260654999408871
hybrid,62101,16,3,874189,0.21260059997439384
hybrid,62101,17,1,874441,0.20639130007475615
hybrid,62101,17,2,873843,0.2128624999895692
hybrid,62101,17,3,873810,0.23846290004439652
hybrid,62101,18,1,873644,0.19028840004466474
hybrid,62101,18,2,873032,0.22530900000128895
hybrid,62101,18,3,873659,0.21683480008505285
hybrid,62101,19,1,874151,0.20570119994226843
hybrid,62101,19,2,873859,0.3322949999710545
hybrid,62101,19,3,873893,0.22646629996597767
hybrid,62101,20,1,873912,0.21494849992450327
hybrid,62101,20,2,872932,0.21494819992221892
hybrid,62101,20,3,873266,0.213748799986206
hybrid,62101,21,1,873294,0.19165669998619705
hybrid,62101,21,2,873833,0.2025204999372363
hybrid,62101,21,3,873076,0.20956160000059754
hybrid,62101,22,1,873696,0.21113870001863688
hybrid,62101,22,2,873672,0.2035705999005586
hybrid,62101,22,3,873538,0.19086390000302345
hybrid,62101,23,1,874561,0.22977989993523806
hybrid,62101,23,2,874033,0.1953407000983134
hybrid,62101,23,3,873286,0.21731880004517734
hybrid,62101,24,1,874133,0.2452344000339508
hybrid,62101,24,2,873712,0.2455905000679195
hybrid,62101,24,3,873507,0.2510564000112936
hybrid,62101,25,1,873434,0.24575610004831105
hybrid,62101,25,2,874448,0.3564965999685228
hybrid,62101,25,3,873462,0.28873619996011257
hybrid,62101,26,1,873650,0.29141689999960363
hybrid,62101,26,2,874241,0.24560809996910393
hybrid,62101,26,3,872954,0.21871980000287294
hybrid,62101,27,1,873819,0.21687400003429502
hybrid,62101,27,2,873539,0.30494820000603795
hybrid,62101,27,3,873882,0.3410294000059366
hybrid,62101,28,1,873464,0.26403959991876036
hybrid,62101,28,2,875189,0.34308459993917495
hybrid,62101,28,3,874355,0.21641490003094077
hybrid,62101,29,1,873328,0.23981659999117255
hybrid,62101,29,2,873834,0.22403419995680451
hybrid,62101,29,3,873654,0.23137020005378872
hybrid,62101,30,1,863724,0.3079679999500513
hybrid,62101,30,2,864688,0.25036459998227656
hybrid,62101,30,3,864082,0.22458759997971356
hybrid,62101,31,1,859992,0.24136169999837875
hybrid,62101,31,2,859249,0.22319839999545366
hybrid,62101,31,3,859666,0.1914260999765247
hybrid,62101,32,1,861121,0.21708079997915775
hybrid,62101,32,2,859811,0.2275369999697432
hybrid,62101,32,3,859791,0.21648740000091493
hybrid,62101,33,1,860123,0.22514009999576956
hybrid,62101,33,2,859742,0.19362340006045997
hybrid,62101,33,3,860460,0.2299021000508219
hybrid,62101,34,1,860668,0.21210990007966757
hybrid,62101,34,2,859484,0.22201679996214807
hybrid,62101,34,3,860030,0.20489739999175072
hybrid,62101,35,1,860025,0.1986269000917673
hybrid,62101,35,2,859307,0.20504339993931353
hybrid,62101,35,3,859259,0.21373489999677986
hybrid,62101,36,1,859909,0.19281679997220635
hybrid,62101,36,2,861282,0.18955340003594756
hybrid,62101,36,3,859715,0.2089348000008613
hybrid,62101,37,1,860674,0.20546189998276532
hybrid,62101,37,2,860885,0.21102789998985827
hybrid,62101,37,3,860229,0.18465789989568293
hybrid,62101,38,1,860519,0.21209359995555133
hybrid,62101,38,2,860143,0.22594449995085597
hybrid,62101,38,3,859154,0.21487030002754182
hybrid,62101,39,1,860580,0.23921469994820654
hybrid,62101,39,2,860212,0.23799959989264607
hybrid,62101,39,3,860253,0.1973058000439778
hybrid,62101,40,1,858938,0.21452549996320158
hybrid,62101,40,2,861094,0.21489590010605752
hybrid,62101,40,3,859911,0.2038517000619322
hybrid,62101,41,1,859660,0.22149370005354285
hybrid,62101,41,2,859691,0.18744110001716763
hybrid,62101,41,3,859231,0.1881903000175953
hybrid,62101,42,1,859727,0.2107931999489665
hybrid,62101,42,2,859553,0.29652590001933277
hybrid,62101,42,3,860422,0.19966779998503625
hybrid,62101,43,1,860083,0.1858924999833107
hybrid,62101,43,2,859160,0.18532729998696595
hybrid,62101,43,3,860074,0.2189634001115337
hybrid,62101,44,1,860377,0.1795206000097096
hybrid,62101,44,2,859193,0.19128420006018132
hybrid,62101,44,3,859719,0.1909363999729976
hybrid,62101,45,1,859689,0.2086791000328958
hybrid,62101,45,2,860031,0.2308457000181079
hybrid,62101,45,3,859802,0.19816539995372295
hybrid,62101,46,1,859579,0.23508010001387447
hybrid,62101,46,2,860172,0.2351392999989912
hybrid,62101,46,3,860707,0.24318119999952614
hybrid,62101,47,1,859715,0.23188900004606694
hybrid,62101,47,2,859674,0.2107831999892369
hybrid,62101,47,3,859182,0.2051793000428006
hybrid,62101,48,1,860600,0.2853487000102177
hybrid,62101,48,2,860326,0.2661353999283165
hybrid,62101,48,3,859975,0.2542331999866292
hybrid,62101,49,1,861280,0.2220705000218004
hybrid,62101,49,2,860098,0.21622780000325292
hybrid,62101,49,3,859441,0.2238473000470549
hybrid,62101,50,1,859279,0.21716270002070814
hybrid,62101,50,2,860360,0.21620799996890128
hybrid,62101,50,3,859514,0.21854270005133003
hybrid,62101,51,1,861311,0.2340511999791488
hybrid,62101,51,2,861305,0.24863869999535382
hybrid,62101,51,3,860845,0.19349890004377812
hybrid,62101,52,1,860265,0.2299067999701947
hybrid,62101,52,2,859058,0.22387280000839382
hybrid,62101,52,3,860605,0.21697549999225885
hybrid,62101,53,1,859247,0.18769399996381253
hybrid,62101,53,2,860065,0.26775080000516027
hybrid,62101,53,3,859579,0.19738030002918094
hybrid,62101,54,1,858692,0.21094689995516092
hybrid,62101,54,2,860951,0.20720629999414086
hybrid,62101,54,3,860261,0.24459160002879798
hybrid,62101,55,1,861169,0.18762399989645928
hybrid,62101,55,2,860721,0.17380330001469702
hybrid,62101,55,3,860092,0.19146119989454746
hybrid,62101,56,1,860893,0.1815588999306783
hybrid,62101,56,2,859363,0.19304829998873174
hybrid,62101,56,3,860284,0.19823630002792925
hybrid,62101,57,1,858988,0.17442990001291037
hybrid,62101,57,2,860623,0.20229739998467267
hybrid,62101,57,3,860568,0.1994436999084428
hybrid,62101,58,1,859287,0.2075700000859797
hybrid,62101,58,2,858901,0.20836899999994785
hybrid,62101,58,3,859716,0.29987489990890026
hybrid,62101,59,1,860351,0.5994020999642089
hybrid,62101,59,2,860177,0.31266699999105185
hybrid,62101,59,3,859488,0.23288250004407018
hybrid,62101,60,1,852972,0.2003667000681162
hybrid,62101,60,2,853696,0.22183639998547733
hybrid,62101,60,3,853576,0.24656439991667867
hybrid,62101,61,1,845929,0.20297990005929023
hybrid,62101,61,2,842268,0.2079798000631854
hybrid,62101,61,3,842734,0.187350400025025
hybrid,62101,62,1,843484,0.21429719997104257
hybrid,62101,62,2,846439,0.20026230008807033
hybrid,62101,62,3,844258,0.18503209995105863
hybrid,62101,63,1,844612,0.18713870004285127
hybrid,62101,63,2,843185,0.20393519999925047
hybrid,62101,63,3,843397,0.18965790001675487
hybrid,62101,64,1,845056,0.21950400003697723
hybrid,62101,64,2,845729,0.18513949995394796
hybrid,62101,64,3,844584,0.18520130007527769
hybrid,62101,65,1,842893,0.19462079997174442
hybrid,62101,65,2,843311,0.37181679997593164
hybrid,62101,65,3,843205,0.187177799991332
hybrid,62101,66,1,843450,0.20507539995014668
hybrid,62101,66,2,842095,0.1990176000399515
hybrid,62101,66,3,843391,0.20085610006935894
hybrid,62101,67,1,843319,0.19264130003284663
hybrid,62101,67,2,844379,0.22684030001983047
hybrid,62101,67,3,842891,0.22197850001975894
hybrid,62101,68,1,843216,0.20150029996875674
hybrid,62101,68,2,842373,0.19770499994046986
hybrid,62101,68,3,843756,0.23498040006961673
hybrid,62101,69,1,843302,0.21979369991458952
hybrid,62101,69,2,845434,0.22893360001035035
hybrid,62101,69,3,843250,0.22208179999142885
hybrid,62101,70,1,844786,0.22688099998049438
hybrid,62101,70,2,844291,0.18176940002012998
hybrid,62101,70,3,845298,0.21299250004813075
hybrid,62101,71,1,843172,0.1885470999404788
hybrid,62101,71,2,843670,0.24747559998650104
hybrid,62101,71,3,842275,0.23132739996071905
hybrid,62101,72,1,842390,0.2318297999445349
hybrid,62101,72,2,843211,0.24079369998071343
hybrid,62101,72,3,843571,0.2368094000266865
hybrid,62101,73,1,844833,0.20112220000009984
hybrid,62101,73,2,844575,0.2198806001106277
hybrid,62101,73,3,844473,0.24867580004502088
hybrid,62101,74,1,842001,0.20316100004129112
hybrid,62101,74,2,845040,0.20798379997722805
hybrid,62101,74,3,843838,0.19608249992597848
hybrid,62101,75,1,845427,0.20487150002736598
hybrid,62101,75,2,843127,0.2067900999682024
hybrid,62101,75,3,843373,0.1861640999559313
hybrid,62101,76,1,844954,0.17409230000339448
hybrid,62101,76,2,842814,0.17120479990262538
hybrid,62101,76,3,843633,0.23288819997105747
hybrid,62101,77,1,843710,0.1983209999743849
hybrid,62101,77,2,845591,0.2190857999958098
hybrid,62101,77,3,843435,0.18033910007216036
hybrid,62101,78,1,843516,0.18212200002744794
hybrid,62101,78,2,845473,0.1918135000159964
hybrid,62101,78,3,844260,0.1816184000344947
hybrid,62101,79,1,843895,0.2860169999767095
hybrid,62101,79,2,843214,0.17326140007935464
hybrid,62101,79,3,842384,0.19350809999741614
hybrid,62101,80,1,842730,0.2065835000248626
hybrid,62101,80,2,845678,0.19382640009280294
hybrid,62101,80,3,843812,0.18575890001375228
hybrid,85316,0,1,1291501,0.42368750006426126
hybrid,85316,0,2,1291598,0.4570710000116378
hybrid,85316,0,3,1291406,0.4494798999512568
hybrid,85316,1,1,1291524,0.5014637000858784
hybrid,85316,1,2,1291562,0.39747670001816005
hybrid,85316,1,3,1291406,0.4190565999597311
hybrid,85316,2,1,1283714,0.4622640999732539
hybrid,85316,2,2,1284122,0.4066857999423519
hybrid,85316,2,3,1283451,0.4120067999465391
hybrid,85316,3,1,1273561,0.40105519990902394
hybrid,85316,3,2,1273669,0.3842610000865534
hybrid,85316,3,3,1273505,0.3786016999511048
hybrid,85316,4,1,1273634,0.41550600004848093
hybrid,85316,4,2,1273278,0.428014500066638
hybrid,85316,4,3,1273466,0.48120320006273687
hybrid,85316,5,1,1263302,0.4551811999408528
hybrid,85316,5,2,1263222,0.4689752000849694
hybrid,85316,5,3,1263309,0.4389570999192074
hybrid,85316,6,1,1261724,0.46814410004299134
hybrid,85316,6,2,1261297,0.41279069997835904
hybrid,85316,6,3,1261663,0.3922365000471473
hybrid,85316,7,1,1261251,0.38923799991607666
hybrid,85316,7,2,1261328,0.3727501999819651
hybrid,85316,7,3,1261529,0.4041824999731034
hybrid,85316,8,1,1261240,0.3727444999385625
hybrid,85316,8,2,1261248,0.4075570999411866
hybrid,85316,8,3,1261561,0.4116648000199348
hybrid,85316,9,1,1261340,0.3535822000121698
hybrid,85316,9,2,1261507,0.38458940002601594
hybrid,85316,9,3,1261392,0.42353279993403703
hybrid,85316,10,1,1254335,0.43687199999112636
hybrid,85316,10,2,1253378,0.2987160000484437
hybrid,85316,10,3,1253296,0.2946835000766441
hybrid,85316,11,1,1247432,0.3059565000003204
hybrid,85316,11,2,1248334,0.3058206000132486
hybrid,85316,11,3,1247961,0.29595589998643845
hybrid,85316,12,1,1247863,0.2975160999922082
hybrid,85316,12,2,1248188,0.32204150001052767
hybrid,85316,12,3,1248588,0.34953249990940094
hybrid,85316,13,1,1248355,0.323452900047414
hybrid,85316,13,2,1248686,0.312739499961026
hybrid,85316,13,3,1249031,0.3320630999514833
hybrid,85316,14,1,1248153,0.3481773999519646
hybrid,85316,14,2,1248390,0.370558200054802
hybrid,85316,14,3,1247705,0.29201249999459833
hybrid,85316,15,1,1248396,0.3046705999877304
hybrid,85316,15,2,1248227,0.3060856000520289
hybrid,85316,15,3,1248018,0.30932599992956966
hybrid,85316,16,1,1247667,0.30986160004977137
hybrid,85316,16,2,1248332,0.31139209994580597
hybrid,85316,16,3,1248249,0.31483819999266416
hybrid,85316,17,1,1248551,0.3230473999865353
hybrid,85316,17,2,1249118,0.3144221000839025
hybrid,85316,17,3,1248792,0.35302859998773783
hybrid,85316,18,1,1248596,0.38966059999074787
hybrid,85316,18,2,1247561,0.3527411000104621
hybrid,85316,18,3,1248143,0.4009788000257686
hybrid,85316,19,1,1249089,0.40747730003204197
hybrid,85316,19,2,1247696,0.36182420002296567
hybrid,85316,19,3,1248095,0.33323750004637986
hybrid,85316,20,1,1244741,0.3127752000000328
hybrid,85316,20,2,1244889,0.37941240007057786
hybrid,85316,20,3,1245617,0.3704555999720469
hybrid,85316,21,1,1231646,0.3360256999731064
hybrid,85316,21,2,1230839,0.29404329997487366
hybrid,85316,21,3,1229964,0.3406451999908313
hybrid,85316,22,1,1232248,0.3074374001007527
hybrid,85316,22,2,1230714,0.33435189991723746
hybrid,85316,22,3,1230703,0.35063460003584623
hybrid,85316,23,1,1231315,0.3082478999858722
hybrid,85316,23,2,1232105,0.3849623999558389
hybrid,85316,23,3,1230979,0.3019456999609247
hybrid,85316,24,1,1232555,0.39649229997303337
hybrid,85316,24,2,1230195,0.30215860006865114
hybrid,85316,24,3,1232097,0.26814000005833805
hybrid,85316,25,1,1232237,0.26416370004881173
hybrid,85316,25,2,1231711,0.2756511000916362
hybrid,85316,25,3,1231367,0.2561824000440538
hybrid,85316,26,1,1230798,0.2722865999676287
hybrid,85316,26,2,1231143,0.2721944999648258
hybrid,85316,26,3,1232291,0.3222356999758631
hybrid,85316,27,1,1231286,0.28511970001272857
hybrid,85316,27,2,1231191,0.30223799997475
hybrid,85316,27,3,1231448,0.2866762999910861
hybrid,85316,28,1,1230461,0.3120230999775231
hybrid,85316,28,2,1230888,0.3242882000049576
hybrid,85316,28,3,1231404,0.3155205000657588
hybrid,85316,29,1,1230746,0.29293660004623234
hybrid,85316,29,2,1231775,0.48176560003776103
hybrid,85316,29,3,1230694,0.3725681999931112
hybrid,85316,30,1,1231222,0.2820718999719247
hybrid,85316,30,2,1231587,0.27874860004521906
hybrid,85316,30,3,1231169,0.3091096000280231
hybrid,85316,31,1,1230852,0.31068509991746396
hybrid,85316,31,2,1230932,0.29695560003165156
hybrid,85316,31,3,1230806,0.3012523000361398
hybrid,85316,32,1,1230823,0.3002231999998912
hybrid,85316,32,2,1232442,0.40921040007378906
hybrid,85316,32,3,1231324,0.31707829993683845
hybrid,85316,33,1,1231203,0.37169930001255125
hybrid,85316,33,2,1230504,0.2930972999893129
hybrid,85316,33,3,1231031,0.3547602000180632
hybrid,85316,34,1,1232019,0.3047733000712469
hybrid,85316,34,2,1232317,0.300612699938938
hybrid,85316,34,3,1232603,0.37829359993338585
hybrid,85316,35,1,1232329,0.36069330002646893
hybrid,85316,35,2,1231245,0.27291599998716265
hybrid,85316,35,3,1230055,0.33849760005250573
hybrid,85316,36,1,1232570,0.30030989996157587
hybrid,85316,36,2,1231865,0.33948940003756434
hybrid,85316,36,3,1231085,0.30807599995750934
hybrid,85316,37,1,1230917,0.29464980005286634
hybrid,85316,37,2,1231188,0.32651210005860776
hybrid,85316,37,3,1231366,0.33336559997405857
hybrid,85316,38,1,1230631,0.3450103000504896
hybrid,85316,38,2,1231722,0.38623639999423176
hybrid,85316,38,3,1230983,0.3155751000158489
hybrid,85316,39,1,1231608,0.2984709999291226
hybrid,85316,39,2,1230830,0.2917020000750199
hybrid,85316,39,3,1231142,0.3848072000546381
hybrid,85316,40,1,1231815,0.29472140001598746
hybrid,85316,40,2,1230506,0.2771830999990925
hybrid,85316,40,3,1231472,0.2812790999887511
hybrid,85316,41,1,1223093,0.2922043999424204
hybrid,85316,41,2,1222614,0.2730946000665426
hybrid,85316,41,3,1222796,0.34463599999435246
hybrid,85316,42,1,1211131,0.3285303000593558
hybrid,85316,42,2,1212527,0.36404350004158914
hybrid,85316,42,3,1210049,0.299292300012894
hybrid,85316,43,1,1211410,0.34831440006382763
hybrid,85316,43,2,1212197,0.3871766000520438
hybrid,85316,43,3,1211134,0.27170869999099523
hybrid,85316,44,1,1211060,0.2933806999353692
hybrid,85316,44,2,1211840,0.3159451000392437
hybrid,85316,44,3,1211695,0.3165801001014188
hybrid,85316,45,1,1210634,0.32320320000872016
hybrid,85316,45,2,1211035,0.2842834999319166
hybrid,85316,45,3,1208179,0.3540459000505507
hybrid,85316,46,1,1210966,0.38285629998426884
hybrid,85316,46,2,1210202,0.3055994000751525
hybrid,85316,46,3,1211861,0.33203449996653944
hybrid,85316,47,1,1211230,0.3856752999126911
